ano,tipoProposicao,numero,ementa,verdict_ccj,clausula,aprovacao_verdict,contradiz_parecer,documento_id
2024,Projeto de Lei,1035,"Dispõe sobre a obrigatoriedade de treinamento em primeiros socorros, prevenção contra incêndios e técnicas de resgate para os funcionários de condomínios no âmbito do Distrito Federal.",admissivel_com_ressalva,"Por todo o exposto, considerando a viabilidade de correção dos vícios identificados, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 1.035/2024, na forma do substitutivo anexo.",pendente,proposicao_pendente,282038
2024,Projeto de Lei,1039,Institui o Dia Distrital de Conscientização contra o Etarismo e dá outras providências. ,admissivel_com_ressalva,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.039/2024, no âmbito da Comissão de Constituição e Justiça, na forma do Substitutivo anexo.",pendente,proposicao_pendente,295324
2024,Projeto de Lei,1045,"Dispõe sobre direitos de cães e gatos – domésticos, comunitários ou abandonados –, sobre direitos e deveres de seus responsáveis, tutores e cuidadores, com o propósito de preservar o bem-estar dos animais, e evitar maus tratos por parte de vizinhos, condôminos e administrações de condomínios no Distrito Federal.",admissivel,"erá ser submetida à apreciação da Comissão de Economia, Orçamento e Finanças, conforme exigido pelo art. 64, II, ""c"", do Regimento Interno, em razão da previsão de isenção tributária no art. 4º, § 2º. Pelo exposto, voto pela ADMISSIBILIDADE, nos termos do substitutivo aprovado pela CDESCTMAT.",aprovada,nao,297235
2024,Projeto de Lei,1051,"Institui e Inclui no Calendário Oficial do Distrito Federal, o Dia do Faxineiro(a) a ser comemorado anualmente no dia 16 de maio.",admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.051/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento do Substitutivo anexo.",pendente,proposicao_pendente,275141
2024,Projeto de Lei,1069,Institui e inclui no Calendário Oficial de Eventos do Distrito Federal a Semana de Valorização e Conscientização a Maternidade Atípica.,admissivel_com_ressalva,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.069/2024, no âmbito da Comissão de Constituição e Justiça, na forma do Substitutivo anexo.",pendente,proposicao_pendente,295336
2024,Projeto de Lei,1071,"Altera a Lei nº 4.949, de 15 de outubro de 2012, que ""estabelece normas gerais para realização de concurso público pela administração direta, autárquica e fundacional do Distrito Federal"".",admissivel_com_ressalva,"III - CONCLUSÕES Pelo exposto, nosso voto, no âmbito da Comissão de Constituição e Justiça, é pela ADMISSIBILIDADE do Projeto de Lei nº 1.071/2024 na forma do SUBSTITUTIVO aprovado pela CAS.",pendente,proposicao_pendente,291859
2024,Projeto de Lei,1072,Institui o “Dia Distrital contra o Fascismo e o Antissemitismo ”. ,admissivel,"II – CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.072/2024, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,300739
2024,Projeto de Lei,1082,"Institui e Inclui no Calendário Oficial do Distrito Federal, o Dia do Monitor Educacional, a ser comemorado anualmente no dia 31 de julho.",admissivel_com_ressalva,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1082/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",aprovada,ressalva_aprovada,275144
2024,Projeto de Lei,1085,"Institui e inclui no calendário oficial do Distrito Federal o dia da Marcha pelo parto Humanizado, a ser comemorado no dia 17 de junho de cada ano.",admissivel,"III – CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.085/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda modificativa anexa.",pendente,proposicao_pendente,318666
2024,Projeto de Lei,1111,"Dispõe sobre a transformação das parcelas remuneratórias decorrentes do Plano Bresser (26,06%), Plano Verão/URP-89 (26,05%) e Planos Bresser/Verão (58,90%) em Vantagem Pessoal Nominalmente Identificável.",admissivel,"Considerando todo o exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 1.111/2024, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,282519
2024,Projeto de Lei,1119,"Fica autorizada a Defensoria Pública do Distrito Federal a transferir, anualmente, o valor de R$ 50.000,00 (cinquenta mil reais) para custeio do Conselho Nacional das Defensoras e Defensores Públicos-Gerais -
CONDEGE",admissivel,"III- CONCLUSÃO Por esses motivos, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 1.119/2024.",aprovada,nao,298124
2024,Projeto de Lei,1119,"Fica autorizada a Defensoria Pública do Distrito Federal a transferir, anualmente, o valor de R$ 50.000,00 (cinquenta mil reais) para custeio do Conselho Nacional das Defensoras e Defensores Públicos-Gerais -
CONDEGE",admissivel_com_ressalva,"III- CONCLUSÃO Por esses motivos, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 1.119/2024, na forma do Substitutivo apresentado na Comissão de Assuntos Sociais.",aprovada,ressalva_aprovada,306759
2024,Projeto de Lei,1131,Institui Datas Distritais de Conscientização e Enfrentamento do Parto Prematuro. ,admissivel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.131/2024, no âmbito da Comissão de Constituição e Justiça, com o acatamento da emenda nº 1 (Substitutivo), da CSA, com a subemenda modificativa anexa.",pendente,proposicao_pendente,298312
2024,Projeto de Lei,1131,Institui Datas Distritais de Conscientização e Enfrentamento do Parto Prematuro. ,admissivel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.185/2024, no âmbito da Comissão de Constituição e Justiça, com a aprovação da subemenda modificativa anexa.",pendente,proposicao_pendente,295339
2024,Projeto de Lei,1139,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o Dia de Enfrentamento ao Racismo Ambiental e Defesa da Justiça Climática.
",admissivel_com_ressalva,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.139/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",pendente,proposicao_pendente,282521
2024,Projeto de Lei,1148,DISPÕE SOBRE O CONTROLE E MANEJO DE ESPÉCIES INVASORAS NO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.,admissivel_com_ressalva,"III - CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.148, de 2024, e pela ADMISSIBILIDADE da emenda nº 1 da CDESCTMAT, na forma da subemenda substitutiva apresentada em anexo.",pendente,proposicao_pendente,335956
2024,Projeto de Lei,1150,"Institui e Inclui no Calendário Oficial do Distrito Federal o evento Innova Summit a ser  celebrado anualmente no mês de junho.

 
 ",admissivel,"II – CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.150/2024, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,303994
2024,Projeto de Lei,1150,"Institui e Inclui no Calendário Oficial do Distrito Federal o evento Innova Summit a ser  celebrado anualmente no mês de junho.

 
 ",admissivel_com_ressalva,"II – CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.150/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",pendente,proposicao_pendente,298432
2024,Projeto de Lei,1154,"Inclui no Calendário Oficial de eventos do Distrito Federal o dia da Câmara de Dirigentes lojistas do Distrito Federal.

 ",admissivel_com_ressalva,"CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1154/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",aprovada,ressalva_aprovada,138529
2024,Projeto de Lei,1155,"Cria Banco de Currículos para Mulheres em condições de vulnerabilidade social, e incentivo à contratação destas mulheres por empresas no Distrito Federal. ",admissivel_com_ressalva,"III- CONCLUSÃO Diante de todo o exposto, manifestamo-nos pela admissibilidade do Projeto de Lei nº 1155/2024, no âmbito da CCJ, na forma do Substitutivo aprovado na Comissão de Assuntos Sociais.",pendente,proposicao_pendente,341581
2024,Projeto de Lei,1167,Dispõe sobre a criação do Certificado Escola Amiga do Autista no âmbito do Distrito Federal.,admissivel,"III - CONCLUSÕES Ante o exposto, vota-se, no âmbito da CCJ, pela ADMISSIBILIDADE do PL nº 1167/2024, com o SUBSTITUTIVO em anexo, nos termos do art. 63, I, do RICLDF.",pendente,proposicao_pendente,294727
2024,Projeto de Lei,1168,Cria o Instituto de Pesos e Medidas do Distrito Federal (IPEM-DF) e dá outras providências.,admissivel,"III - CONCLUSÕES Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.168, de 2024.",pendente,proposicao_pendente,294016
2024,Projeto de Lei,1169,Dispõe sobre a implementação de protocolo de segurança nas maternidades e dá outras providências.,admissivel,"vista que a proposição observa todas as exigências formais e matérias do ordenamento jurídico e favorece o desenvolvimento da atuação governamental, no âmbito desta COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.169, de 2024, do Poder Executivo.",aprovada,nao,129031
2024,Projeto de Lei,1170,"Altera a Lei nº 6.466, de 27 de dezembro de 2019, que dispõe sobre os benefícios fiscais do Imposto sobre a Propriedade de Veículos Automotores - IPVA, do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, do Imposto sobre a transmissão Causa Mortis e Doação de Quaisquer Bens ou Direitos - ITCD, do Imposto sobre a Transmissão Inter Vivos de Bens Imóveis e de Direitos a eles Relativos - ITBI e da Taxa de Limpeza Pública - TLP.",admissivel,"vista que a proposição observa todas as exigências formais e matérias do ordenamento jurídico e favorece o desenvolvimento da atuação governamental, no âmbito desta COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.170, de 2024, do Poder Executivo.",aprovada,nao,131811
2024,Projeto de Lei,1178,Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o Dia da Corrida e Caminhada pela Inclusão Olga Kos em homenagem ao Dia da Pessoa com Deficiência.,admissivel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.178/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda modificativa anexa.",pendente,proposicao_pendente,305265
2024,Projeto de Lei,1185,Inclui no Calendário Oficial de eventos do Distrito Federal o Dia da Pipa.,admissivel_com_ressalva,"evocatória que não se aplica ao caso, visto que se trata de matéria não disciplinada anteriormente, conforme dispõe o art. 97, §2º da Lei complementar nº 13, de 1996. III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1185/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",pendente,proposicao_pendente,300425
2024,Projeto de Lei,1194,Institui e inclui no Calendário Oficial de Eventos do Distrito Federal a Semana Distrital de Incentivo a Participação da Mulher na Política.,admissivel,"Para corrigir esses pequenos problemas formais III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.194/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda modificativa anexa.",pendente,proposicao_pendente,325010
2024,Projeto de Lei,1205,"Altera o art. 1º da Lei 4.835, de 17 de maio de 2012, que dispõe sobre a inclusão do exame que especifica na coleta de sangue de doadores voluntários.",inadmissivel,"III - CONCLUSÃO Por todo o exposto, com fundamento nos arts. 22, incisos I e VII, da Constituição e no art. 71, § 1º, inciso IV, da Lei Orgânica do Distrito Federal, resta tão só manifestar voto pela INADMISSIBILIDADE constitucional e jurídica do Projeto de Lei nº 1.205/2024.",pendente,proposicao_pendente,301854
2024,Projeto de Lei,1212,Cria o programa de incentivo à prática esportiva parkour no âmbito do Distrito Federal.,admissivel,"III- CONCLUSÃO Diante de todo o exposto, manifestamo-nos pela admissibilidade do Projeto de Lei nº 1212/24, no âmbito da CCJ com a Emenda Modificativa em anexo.",pendente,proposicao_pendente,293668
2024,Projeto de Lei,1223,"Dispõe sobre a desafetação de área pública, caracterizada de uso comum do povo no Setor de Desenvolvimento Econômico – SDE, Região Administrativa de Planaltina - RA VI.",admissivel,"III - CONCLUSÕES Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos pela ADMISSIBILIDADE do Projeto de Lei nº 1.223, de 2024.",aprovada,nao,291766
2024,Projeto de Lei,1224,Institui o dia 20 de março como o Dia do Profissional de Coberturas Lonadas.,admissivel_com_ressalva,"Nesse sentido, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1224/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",pendente,proposicao_pendente,300183
2024,Projeto de Lei,1235,Dispõe sobre a comercialização de calçados para pessoas com deficiência nos membros inferiores.,inadmissivel,"III- CONCLUSÃO Por esses motivos, com fundamento no art. 1º, IV e art. 170, caput, da Constituição Federal, nosso voto é pela INADMISSIBILIDADE do Projeto de Lei nº 1.235/2024.",pendente,proposicao_pendente,304956
2024,Projeto de Lei,1238,"Altera a Lei nº 4.567, de 09 de maio de 2011, que ""dispõe sobre o processo administrativo fiscal, contencioso e voluntário, no âmbito do Distrito Federal, e dá outras providências"".",admissivel,"4. (...) (...) § 2º No caso de inadmissibilidade de impugnação contra o lançamento: I – o interessado será cientificado na forma do art. 11; II – caberá o recurso previsto no art. 110.” ANTE O EXPOSTO, manifesta-se voto pela ADMISSIBILIDADE CONSTITUCIONAL E JURÍDICA DO PROJETO DE LEI Nº 1.238/2024, com a emenda de relator anexa (de redação) e com as Emendas de Plenário nºs 3 e 4.",aprovada,nao,139374
2024,Projeto de Lei,1238,"Altera a Lei nº 4.567, de 09 de maio de 2011, que ""dispõe sobre o processo administrativo fiscal, contencioso e voluntário, no âmbito do Distrito Federal, e dá outras providências"".",admissivel,"Ante o exposto, manifesta-se voto pela ADMISSIBILIDADE CONSTITUCIONAL E JURÍDICA DO PROJETO DE LEI Nº 1.238/2024, com a emenda de relator anexa (de redação) e com as Emendas de Plenário nºs 3 e 4.",aprovada,nao,139558
2024,Projeto de Lei,1279,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o ""Dia do Moto Clube Bodes do Asfalto"".",admissivel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.279/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda modificativa anexa.",pendente,proposicao_pendente,298572
2024,Projeto de Lei,1289,"Altera a Lei nº 4.757, de 14 de fevereiro de 2012, que dispõe sobre a instituição do Eixão do Lazer na Região Administrativa de Brasília – RA I.",sem_clausula,,pendente,parecer_sem_clausula,333630
2024,Projeto de Lei,1295,"Altera a Lei nº 6.155, de 25 de junho de 2018, que ""dispõe sobre a Lei de Incentivo ao Esporte do Distrito Federal - LIEDF e dá outras providências"".",admissivel,"Diante do exposto, vota-se, no âmbito da CCJ, pela ADMISSIBILIDADE do PL nº 1295/2024, nos termos do art. 63, I, do RICLDF.",aprovada,nao,280843
2024,Projeto de Lei,1303,"Altera a Lei nº 41, de 13 de setembro de 1989, que “Dispõe sobre a Política Ambiental do Distrito Federal e dá outras providências.”",admissivel,"III - CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, votamos pela ADMISSIBILIDADE do Projeto de Lei nº 1.303, de 2024.",pendente,proposicao_pendente,281464
2024,Projeto de Lei,1306,"Institui e Inclui no Calendário Oficial do Distrito Federal, o aniversário da Região Administrativa de Água Quente - RA XXXV a ser comemorado anualmente no dia 21 de Dezembro.",admissivel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.306/2024, no âmbito da Comissão de Constituição e Justiça, acatada a Emenda nº 1 da CEC.",pendente,proposicao_pendente,302234
2024,Projeto de Lei,1311,"Dispõe sobre a não obrigatoriedade do reconhecimento facial em pessoas com deficiência, com transtorno do espectro autista (TEA), transtorno do déficit de atenção e hiperatividade (TDAH), síndrome de down e dá outras providências. ",admissivel_com_ressalva,"m fundamento nos arts. 23, incisos II e V, e 24, incisos IX e XIV, da Constituição, nos arts. 2 e 24 da Convenção sobre os Direitos das Pessoas com Deficiência e no art. 71, inciso II, da Lei Orgânica, manifesta-se voto pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei nº 1.311/2024 na forma da Emenda nº 1 (substitutivo) da Comissão de Segurança.",pendente,proposicao_pendente,333618
2024,Projeto de Lei,1313,"Altera a Lei nº 5.649, de 31 de março de 2016 que Cria o Programa de Incentivo ao Esporte Amador do Distrito Federal - Boleiros e dá outras providências.
",admissivel,"III - CONCLUSÕES Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei n.º 1.313/2024, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,294497
2024,Projeto de Lei,1334,Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o Dia do Psicopedagogo e dá outras providências.,admissivel_com_ressalva,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.334/2024 no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo aprovado na Comissão de Educação e Cultura - CEC.",aprovada,ressalva_aprovada,309186
2024,Projeto de Lei,1336,"Altera a Lei nº 7.404, de 16 de janeiro de 2024, que “Institui a Política Distrital do Hidrogênio Verde e dá outras providências.”.",admissivel,"III – CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, votamos pela ADMISSIBILIDADE do Projeto de Lei nº 1.336, de 2024.",aprovada,nao,310939
2024,Projeto de Lei,1344,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal, a Corrida do Policial Civil do DF.",admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.344/2024, no âmbito da Comissão de Constituição e Justiça, com a aprovação da subemenda supressiva anexa.",pendente,proposicao_pendente,293852
2024,Projeto de Lei,1344,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal, a Corrida do Policial Civil do DF.",admissivel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.344/2024, no âmbito da Comissão de Constituição e Justiça, com o acatamento da emenda nº 1 (Substitutivo), da CS, com a subemenda supressiva anexa.",pendente,proposicao_pendente,298317
2024,Projeto de Lei,1363,"Inclui no Calendário Oficial de eventos do Distrito Federal o dia “S” de valorização e reconhecimento do Serviço Nacional do Comércio (SESC) e do Serviço Nacional de Aprendizagem Comercial (SENAC).

",admissivel,"Ante o exposto, vota-se, no âmbito da CCJ, pela ADMISSIBILIDADE do PL nº 1363/2024, nos termos do art. 63, I, do RICLDF.",aprovada,nao,291330
2024,Projeto de Lei,1364,Inclui no Calendário Oficial de eventos do Distrito Federal a semana da moda do Distrito Federal,admissivel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.364/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da Emenda Modificativa da CEC.",pendente,proposicao_pendente,325910
2024,Projeto de Lei,1364,Inclui no Calendário Oficial de eventos do Distrito Federal a semana da moda do Distrito Federal,admissivel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.364/2024, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,325740
2024,Projeto de Lei,1382,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o ""Dia do Insanos Moto Clube"" divisão Distrito Federal, a ser celebrado no dia 11 de janeiro de cada ano. ",admissivel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.382/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda modificativa anexa.",pendente,proposicao_pendente,325736
2024,Projeto de Lei,1382,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o ""Dia do Insanos Moto Clube"" divisão Distrito Federal, a ser celebrado no dia 11 de janeiro de cada ano. ",admissivel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.382/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda supressiva da CEC e da emenda modificativa anexa.",pendente,proposicao_pendente,325908
2024,Projeto de Lei,1386,"Estabelece a pauta de valores venais de veículos automotores usados registrados e licenciados no Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade de Veículos Automotores - IPVA, relativamente ao exercício de 2025, e dá outras providências.
",admissivel,"Diante do exposto, vota-se, no âmbito da CCJ, pela ADMISSIBILIDADE do PL nº 1386/2024, nos termos do art. 63, I, do RICLDF.",aprovada,nao,277382
2024,Projeto de Lei,1387,"Estabelece a pauta de valores venais de terrenos e edificações do Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, relativamente ao exercício de 2025, e dá outras providências.",admissivel,"dentifica óbices à continuidade da tramitação, uma vez que atende as exigências da Lei Complementar n° 13, de 03 de setembro de 1996. Por todo o exposto, com fundamento no art. 63, inciso I, do RICLDF, vota-se nesta CCJ pela ADMISSIBILIDADE do PL nº 1387/2024.",aprovada,nao,277383
2024,Projeto de Lei,1390,Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o “Encontro da Arte”.,admissivel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.390/2024, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,294485
2024,Projeto de Lei,1403,"Inclui, no Calendário de Eventos do Distrito Federal, o Festival Taguá Rock.",admissivel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.403/2024, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,319000
2024,Projeto de Lei,1430,"Inclui no calendário de eventos oficiais do Distrito Federal o ""Dia do Escritor Brasiliense"", a ser comemorado anualmente no dia 17 de novembro.",admissivel_com_ressalva,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.430/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",pendente,proposicao_pendente,307224
2024,Projeto de Lei,1466,"Autoriza o Poder Executivo a proceder a alienação por venda de imóvel que especifica, pertencente ao patrimônio do Distrito Federal, e dá outras providências.",admissivel,"III – CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.466, de 2024.",pendente,proposicao_pendente,301944
2024,Projeto de Lei,1473,"Institui o Dia da Corrida de Rua no Distrito Federal e dá outras providências.
",admissivel_com_ressalva,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 1.473/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",pendente,proposicao_pendente,307226
2024,Projeto de Lei,845,"Autoriza o Poder Executivo a proceder a alienação por venda de imóvel que especifica, pertencente ao patrimônio do Distrito Federal, e dá outras providências.
",admissivel,"vista que a proposição observa todas as exigências formais e matérias do ordenamento jurídico e favorece o desenvolvimento da atuação governamental, no âmbito desta COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 845, de 2024, do Poder Executivo.",pendente,proposicao_pendente,129775
2024,Projeto de Lei,848,"Altera a Lei nº 3.322, de 18 de fevereiro de 2004, ""que reestrutura a carreira de Enfermeiro, do quadro de pessoal do Distrito Federal, fixa seus vencimentos e dá outras providências.""",admissivel,"la Lei distrital nº 2.638/2000 e reestruturada pela Lei distrital nº 3.322/2004. Por esses motivos, com fundamento nos artigos 71, § 1º, incisos II e 100, inciso X, todos da Lei Orgânica do Distrito Federal nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 848/2024. [1] Texto original: Art. 71. A iniciativa das leis complementares e ordinárias cabe a qualquer membro ou comissão da Câmara Legislativa, ao Governador do Distrito Federal e, nos termos do art. 84, IV, ao Tribunal de Contas do Di",aprovada,nao,115292
2024,Projeto de Lei,858,Obriga a Instalação de Iluminação Sustentável em Todas as Passarelas do Distrito Federal.,admissivel,"Voto, portanto, pela ADMISSIBILIDADE do Projeto de Lei nº 858/2024, no âmbito da Comissão de Constituição e Justiça, com a emenda nº 1 da CEOF.",pendente,proposicao_pendente,326596
2024,Projeto de Lei,858,Obriga a Instalação de Iluminação Sustentável em Todas as Passarelas do Distrito Federal.,admissivel,"Voto, portanto, pela ADMISSIBILIDADE do Projeto de Lei nº 858/2024, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,324295
2024,Projeto de Lei,870,"Reconhece, no âmbito do Distrito Federal, a pesca esportiva, como modalidade desportiva.",admissivel,"Do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 870/2024, com a emenda supressiva anexa.",aprovada,nao,126888
2024,Projeto de Lei,885,"Altera a Lei 3.830, de 14 de março de 2006, para definir a base de cálculo do Imposto sobre a Transmissão “Inter Vivos” de Bens Imóveis e de Direitos a eles Relativos - ITBI. 

",admissivel,"Por todo o exposto, vota-se, no âmbito da CCJ, pela admissibilidade do PL nº 885/2024, nos termos do art. 63, I, do RICLDF.",aprovada,nao,121488
2024,Projeto de Lei,888,Institui e inclui no calendário oficial de eventos do Distrito Federal a semana de prevenção e controle da osteoporose e dá outras providências.,admissivel_com_ressalva,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 888/2024, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",pendente,proposicao_pendente,305633
2024,Projeto de Lei,890,Institui os Conselhos Regionais de Juventude - CRJ's e o Conselho de Juventude do Distrito Federal – CONJUVE-DF.,admissivel,"CONCLUSÃO Assim, com fundamento no art. 63, inciso I, do RICLDF, manifesta-se voto pela ADMISSIBILIDADE do PL nº 890/2024, no âmbito desta CCJ, com o acolhimento das emendas aditiva e modificativa, apresentadas no âmbito da CAS, e da subemenda e emenda modificativa, ambas deste Relator.",aprovada,nao,115597
2024,Projeto de Lei,904,Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o Dia do Atleta Paralímpico.,admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 904/2024, no âmbito da Comissão de Constituição e Justiça, com a emenda supressiva anexa.",pendente,proposicao_pendente,129396
2024,Projeto de Lei,912,Dispõe sobre o direito de reembolso de valores pagos em duplicidade nas faturas de energia elétrica e estabelece procedimentos para sua efetivação.,admissivel,"III – CONCLUSÃO Pelo exposto, manifestamos voto pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei n.º 912, de 2024, com a emenda modificativa anexa.",pendente,proposicao_pendente,289891
2024,Projeto de Lei,914,Estabelece diretrizes para a promoção da inclusão e suporte a estudantes com deficiência nas instituições de ensino superior do Distrito Federal.,admissivel,"Diante de todo o exposto, manifestamo-nos pela admissibilidade do Projeto de Lei nº 914/24, no âmbito da CCJ com a Emenda Modificativa aprovada na CESC.",pendente,proposicao_pendente,139687
2024,Projeto de Lei,919,"Institui a ""Semana Distrital de Competições de Robótica""",admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 919/2024, no âmbito da Comissão de Constituição e Justiça, com o acolhimento do Substitutivo anexo.",pendente,proposicao_pendente,274906
